Date,Category,Region,Sales,Units,Returns,Month,Profit
2025-09-28 03:19:49.303520,Sports,East,686,12,0,2025-09,212
2025-09-28 03:19:49.303520,Sports,West,4539,108,6,2025-09,913
2025-09-28 03:19:49.303520,Toys,North,3655,126,6,2025-09,710
2025-09-28 03:19:49.303520,Toys,South,3260,41,1,2025-09,944
2025-09-28 03:19:49.303520,Toys,East,3964,141,5,2025-09,822
2025-09-28 03:19:49.303520,Toys,West,4982,84,2,2025-09,760
2025-09-29 03:19:49.303520,Electronics,North,3274,69,2,2025-09,1101
2025-09-29 03:19:49.303520,Electronics,South,4469,81,5,2025-09,950
2025-09-29 03:19:49.303520,Electronics,East,1669,27,1,2025-09,505
2025-09-29 03:19:49.303520,Electronics,West,3281,131,6,2025-09,799
2025-09-29 03:19:49.303520,Clothing,North,3122,43,1,2025-09,552
2025-09-29 03:19:49.303520,Clothing,South,3462,70,5,2025-09,977
2025-09-29 03:19:49.303520,Clothing,East,3819,77,3,2025-09,749
2025-09-29 03:19:49.303520,Clothing,West,3140,80,4,2025-09,651
2025-09-29 03:19:49.303520,Home & Garden,North,2287,27,1,2025-09,357
2025-09-29 03:19:49.303520,Home & Garden,South,4137,172,11,2025-09,634
2025-09-29 03:19:49.303520,Home & Garden,East,2250,27,1,2025-09,568
2025-09-29 03:19:49.303520,Home & Garden,West,4632,79,4,2025-09,748
2025-09-29 03:19:49.303520,Books,North,4776,70,2,2025-09,916
2025-09-29 03:19:49.303520,Books,South,1592,37,1,2025-09,532
2025-09-29 03:19:49.303520,Books,East,1760,17,0,2025-09,293
2025-09-29 03:19:49.303520,Books,West,3539,70,2,2025-09,736
2025-09-29 03:19:49.303520,Sports,North,4363,62,3,2025-09,1288
2025-09-29 03:19:49.303520,Sports,South,3749,144,4,2025-09,1225
2025-09-29 03:19:49.303520,Sports,East,2240,30,2,2025-09,356
2025-09-29 03:19:49.303520,Sports,West,2515,50,1,2025-09,470
2025-09-29 03:19:49.303520,Toys,North,1172,17,1,2025-09,266
2025-09-29 03:19:49.303520,Toys,South,4041,109,2,2025-09,897
2025-09-29 03:19:49.303520,Toys,East,3382,54,3,2025-09,702
2025-09-29 03:19:49.303520,Toys,West,1574,16,0,2025-09,312
2025-09-30 03:19:49.303520,Electronics,North,2581,46,1,2025-09,525
2025-09-30 03:19:49.303520,Electronics,South,4965,65,2,2025-09,877
2025-09-30 03:19:49.303520,Electronics,East,1594,26,1,2025-09,291
2025-09-30 03:19:49.303520,Electronics,West,5218,56,3,2025-09,1415
2025-09-30 03:19:49.303520,Clothing,North,2332,43,1,2025-09,486
2025-09-30 03:19:49.303520,Clothing,South,2767,125,4,2025-09,636
2025-09-30 03:19:49.303520,Clothing,East,2681,95,2,2025-09,623
2025-09-30 03:19:49.303520,Clothing,West,1493,64,2,2025-09,256
2025-09-30 03:19:49.303520,Home & Garden,North,4182,51,2,2025-09,1312
2025-09-30 03:19:49.303520,Home & Garden,South,839,25,0,2025-09,286
2025-09-30 03:19:49.303520,Home & Garden,East,901,13,0,2025-09,182
2025-09-30 03:19:49.303520,Home & Garden,West,1944,22,1,2025-09,406
2025-09-30 03:19:49.303520,Books,North,4271,66,4,2025-09,1232
2025-09-30 03:19:49.303520,Books,South,5289,53,3,2025-09,878
2025-09-30 03:19:49.303520,Books,East,3277,99,5,2025-09,1086
2025-09-30 03:19:49.303520,Books,West,4055,119,7,2025-09,706
2025-09-30 03:19:49.303520,Sports,North,3068,92,4,2025-09,909
2025-09-30 03:19:49.303520,Sports,South,1336,17,0,2025-09,278
2025-09-30 03:19:49.303520,Sports,East,2089,24,0,2025-09,448
2025-09-30 03:19:49.303520,Sports,West,2828,35,1,2025-09,503
2025-09-30 03:19:49.303520,Toys,North,2490,40,2,2025-09,695
2025-09-30 03:19:49.303520,Toys,South,4442,87,4,2025-09,1372
2025-09-30 03:19:49.303520,Toys,East,3156,38,2,2025-09,1073
2025-09-30 03:19:49.303520,Toys,West,4125,187,12,2025-09,892
2025-10-01 03:19:49.303520,Electronics,North,2011,77,5,2025-10,551
2025-10-01 03:19:49.303520,Electronics,South,4317,102,5,2025-10,1005
2025-10-01 03:19:49.303520,Electronics,East,1718,29,0,2025-10,449
2025-10-01 03:19:49.303520,Electronics,West,1351,32,1,2025-10,246
2025-10-01 03:19:49.303520,Clothing,North,4491,59,1,2025-10,1196
2025-10-01 03:19:49.303520,Clothing,South,1389,14,0,2025-10,444
2025-10-01 03:19:49.303520,Clothing,East,1512,20,1,2025-10,487
2025-10-01 03:19:49.303520,Clothing,West,3975,77,4,2025-10,980
2025-10-01 03:19:49.303520,Home & Garden,North,4122,85,4,2025-10,812
2025-10-01 03:19:49.303520,Home & Garden,South,2432,97,5,2025-10,771
2025-10-01 03:19:49.303520,Home & Garden,East,4560,51,4,2025-10,1595
2025-10-01 03:19:49.303520,Home & Garden,West,2820,76,3,2025-10,635
2025-10-01 03:19:49.303520,Books,North,3363,70,4,2025-10,1126
2025-10-01 03:19:49.303520,Books,South,4995,81,5,2025-10,1731
2025-10-01 03:19:49.303520,Books,East,2465,82,3,2025-10,564
2025-10-01 03:19:49.303520,Books,West,3274,105,8,2025-10,960
2025-10-01 03:19:49.303520,Sports,North,1125,28,0,2025-10,299
2025-10-01 03:19:49.303520,Sports,South,2326,96,3,2025-10,684
2025-10-01 03:19:49.303520,Sports,East,1188,13,0,2025-10,214
2025-10-01 03:19:49.303520,Sports,West,3553,40,1,2025-10,793
2025-10-01 03:19:49.303520,Toys,North,2932,41,1,2025-10,476
2025-10-01 03:19:49.303520,Toys,South,3858,113,2,2025-10,1051
2025-10-01 03:19:49.303520,Toys,East,4054,40,2,2025-10,1359
2025-10-01 03:19:49.303520,Toys,West,3533,39,1,2025-10,925
2025-10-02 03:19:49.303520,Electronics,North,4330,65,1,2025-10,710
2025-10-02 03:19:49.303520,Electronics,South,2989,119,7,2025-10,1004
2025-10-02 03:19:49.303520,Electronics,East,2941,39,1,2025-10,519
2025-10-02 03:19:49.303520,Electronics,West,1215,18,0,2025-10,396
2025-10-02 03:19:49.303520,Clothing,North,3695,47,2,2025-10,1082
2025-10-02 03:19:49.303520,Clothing,South,3821,88,5,2025-10,1059
2025-10-02 03:19:49.303520,Clothing,East,4814,229,14,2025-10,1287
2025-10-02 03:19:49.303520,Clothing,West,3578,44,1,2025-10,630
2025-10-02 03:19:49.303520,Home & Garden,North,4324,135,10,2025-10,1081
2025-10-02 03:19:49.303520,Home & Garden,South,1347,16,0,2025-10,255
2025-10-02 03:19:49.303520,Home & Garden,East,520,5,0,2025-10,137
2025-10-02 03:19:49.303520,Home & Garden,West,3700,154,10,2025-10,886
2025-10-02 03:19:49.303520,Books,North,4427,86,3,2025-10,1265
2025-10-02 03:19:49.303520,Books,South,2955,109,7,2025-10,1023
2025-10-02 03:19:49.303520,Books,East,3366,74,3,2025-10,747
2025-10-02 03:19:49.303520,Books,West,3104,60,4,2025-10,848
2025-10-02 03:19:49.303520,Sports,North,1182,28,0,2025-10,381
2025-10-02 03:19:49.303520,Sports,South,2573,37,1,2025-10,433
2025-10-02 03:19:49.303520,Sports,East,3905,105,6,2025-10,1210
2025-10-02 03:19:49.303520,Sports,West,567,9,0,2025-10,112
2025-10-02 03:19:49.303520,Toys,North,1593,18,1,2025-10,411
2025-10-02 03:19:49.303520,Toys,South,3033,65,4,2025-10,1056
2025-10-02 03:19:49.303520,Toys,East,1573,22,0,2025-10,545
2025-10-02 03:19:49.303520,Toys,West,4093,75,2,2025-10,872
2025-10-03 03:19:49.303520,Electronics,North,2368,87,5,2025-10,417
2025-10-03 03:19:49.303520,Electronics,South,2192,22,0,2025-10,740
2025-10-03 03:19:49.303520,Electronics,East,1783,57,1,2025-10,586
2025-10-03 03:19:49.303520,Electronics,West,2313,33,2,2025-10,631
2025-10-03 03:19:49.303520,Clothing,North,756,12,0,2025-10,118
2025-10-03 03:19:49.303520,Clothing,South,4434,92,2,2025-10,1331
2025-10-03 03:19:49.303520,Clothing,East,924,9,0,2025-10,168
2025-10-03 03:19:49.303520,Clothing,West,3904,84,3,2025-10,1321
2025-10-03 03:19:49.303520,Home & Garden,North,5420,110,2,2025-10,1284
2025-10-03 03:19:49.303520,Home & Garden,South,1702,32,1,2025-10,464
2025-10-03 03:19:49.303520,Home & Garden,East,1726,35,2,2025-10,355
2025-10-03 03:19:49.303520,Home & Garden,West,5369,66,3,2025-10,1315
2025-10-03 03:19:49.303520,Books,North,2590,83,5,2025-10,779
2025-10-03 03:19:49.303520,Books,South,4138,142,6,2025-10,1027
2025-10-03 03:19:49.303520,Books,East,2156,21,0,2025-10,688
2025-10-03 03:19:49.303520,Books,West,3564,99,3,2025-10,1042
2025-10-03 03:19:49.303520,Sports,North,4974,73,5,2025-10,823
2025-10-03 03:19:49.303520,Sports,South,4075,194,13,2025-10,1105
2025-10-03 03:19:49.303520,Sports,East,3411,37,1,2025-10,929
2025-10-03 03:19:49.303520,Sports,West,3455,143,4,2025-10,781
2025-10-03 03:19:49.303520,Toys,North,3449,149,4,2025-10,739
2025-10-03 03:19:49.303520,Toys,South,4456,99,3,2025-10,724
2025-10-03 03:19:49.303520,Toys,East,1323,21,1,2025-10,316
2025-10-03 03:19:49.303520,Toys,West,5338,76,3,2025-10,1160
2025-10-04 03:19:49.303520,Electronics,North,4728,53,3,2025-10,1608
2025-10-04 03:19:49.303520,Electronics,South,2875,35,1,2025-10,818
2025-10-04 03:19:49.303520,Electronics,East,2275,32,1,2025-10,550
2025-10-04 03:19:49.303520,Electronics,West,3365,41,2,2025-10,1012
2025-10-04 03:19:49.303520,Clothing,North,3102,49,1,2025-10,948
2025-10-04 03:19:49.303520,Clothing,South,2277,36,1,2025-10,560
2025-10-04 03:19:49.303520,Clothing,East,3908,62,3,2025-10,645
2025-10-04 03:19:49.303520,Clothing,West,546,5,0,2025-10,167
2025-10-04 03:19:49.303520,Home & Garden,North,2610,59,4,2025-10,438
2025-10-04 03:19:49.303520,Home & Garden,South,4321,84,2,2025-10,1380
2025-10-04 03:19:49.303520,Home & Garden,East,3639,55,2,2025-10,789
2025-10-04 03:19:49.303520,Home & Garden,West,2096,21,0,2025-10,581
2025-10-04 03:19:49.303520,Books,North,3508,167,4,2025-10,1045
2025-10-04 03:19:49.303520,Books,South,3446,46,2,2025-10,541
2025-10-04 03:19:49.303520,Books,East,3883,62,4,2025-10,881
2025-10-04 03:19:49.303520,Books,West,3327,42,1,2025-10,901
2025-10-04 03:19:49.303520,Sports,North,2914,57,3,2025-10,931
2025-10-04 03:19:49.303520,Sports,South,3056,66,1,2025-10,897
2025-10-04 03:19:49.303520,Sports,East,686,16,0,2025-10,225
2025-10-04 03:19:49.303520,Sports,West,3881,44,2,2025-10,646
2025-10-04 03:19:49.303520,Toys,North,5040,180,7,2025-10,828
2025-10-04 03:19:49.303520,Toys,South,3191,65,5,2025-10,934
2025-10-04 03:19:49.303520,Toys,East,1822,43,3,2025-10,418
2025-10-04 03:19:49.303520,Toys,West,5497,80,4,2025-10,1354
2025-10-05 03:19:49.303520,Electronics,North,1406,15,0,2025-10,380
2025-10-05 03:19:49.303520,Electronics,South,4067,140,10,2025-10,1412
2025-10-05 03:19:49.303520,Electronics,East,1954,26,0,2025-10,319
2025-10-05 03:19:49.303520,Electronics,West,887,11,0,2025-10,152
2025-10-05 03:19:49.303520,Clothing,North,2259,26,0,2025-10,713
2025-10-05 03:19:49.303520,Clothing,South,4136,66,2,2025-10,637
2025-10-05 03:19:49.303520,Clothing,East,1796,44,2,2025-10,431
2025-10-05 03:19:49.303520,Clothing,West,2300,24,1,2025-10,701
2025-10-05 03:19:49.303520,Home & Garden,North,3993,57,3,2025-10,754
2025-10-05 03:19:49.303520,Home & Garden,South,1833,63,2,2025-10,343
2025-10-05 03:19:49.303520,Home & Garden,East,4218,75,4,2025-10,894
2025-10-05 03:19:49.303520,Home & Garden,West,350,5,0,2025-10,63
2025-10-05 03:19:49.303520,Books,North,3220,48,1,2025-10,919
2025-10-05 03:19:49.303520,Books,South,2280,40,3,2025-10,433
2025-10-05 03:19:49.303520,Books,East,667,9,0,2025-10,130
2025-10-05 03:19:49.303520,Books,West,4547,129,7,2025-10,1204
2025-10-05 03:19:49.303520,Sports,North,3207,41,3,2025-10,1101
2025-10-05 03:19:49.303520,Sports,South,3341,35,2,2025-10,1111
2025-10-05 03:19:49.303520,Sports,East,4725,131,8,2025-10,1525
2025-10-05 03:19:49.303520,Sports,West,3161,37,1,2025-10,809
2025-10-05 03:19:49.303520,Toys,North,4321,93,2,2025-10,905
2025-10-05 03:19:49.303520,Toys,South,4377,145,9,2025-10,1274
2025-10-05 03:19:49.303520,Toys,East,4985,106,3,2025-10,1136
2025-10-05 03:19:49.303520,Toys,West,4321,46,3,2025-10,1320
2025-10-06 03:19:49.303520,Electronics,North,5582,82,2,2025-10,855
2025-10-06 03:19:49.303520,Electronics,South,1982,70,4,2025-10,507
2025-10-06 03:19:49.303520,Electronics,East,3033,126,10,2025-10,659
2025-10-06 03:19:49.303520,Electronics,West,2210,59,4,2025-10,441
2025-10-06 03:19:49.303520,Clothing,North,2387,59,4,2025-10,674
2025-10-06 03:19:49.303520,Clothing,South,3789,48,1,2025-10,1067
2025-10-06 03:19:49.303520,Clothing,East,4425,76,1,2025-10,696
2025-10-06 03:19:49.303520,Clothing,West,3250,112,3,2025-10,1103
2025-10-06 03:19:49.303520,Home & Garden,North,4887,68,2,2025-10,1086
2025-10-06 03:19:49.303520,Home & Garden,South,4285,43,0,2025-10,1428
2025-10-06 03:19:49.303520,Home & Garden,East,4396,57,2,2025-10,1172
2025-10-06 03:19:49.303520,Home & Garden,West,3845,128,3,2025-10,1078
2025-10-06 03:19:49.303520,Books,North,3279,113,7,2025-10,1121
2025-10-06 03:19:49.303520,Books,South,3483,72,3,2025-10,1095
2025-10-06 03:19:49.303520,Books,East,3452,90,4,2025-10,614
2025-10-06 03:19:49.303520,Books,West,1856,24,1,2025-10,280
2025-10-06 03:19:49.303520,Sports,North,1927,91,2,2025-10,407
2025-10-06 03:19:49.303520,Sports,South,3590,55,3,2025-10,889
2025-10-06 03:19:49.303520,Sports,East,3339,37,2,2025-10,989
2025-10-06 03:19:49.303520,Sports,West,4644,100,7,2025-10,1310
2025-10-06 03:19:49.303520,Toys,North,2218,25,1,2025-10,471
2025-10-06 03:19:49.303520,Toys,South,2200,88,4,2025-10,568
2025-10-06 03:19:49.303520,Toys,East,3617,39,3,2025-10,1013
2025-10-06 03:19:49.303520,Toys,West,2212,35,1,2025-10,559
2025-10-07 03:19:49.303520,Electronics,North,2311,24,1,2025-10,665
2025-10-07 03:19:49.303520,Electronics,South,3130,74,2,2025-10,773
2025-10-07 03:19:49.303520,Electronics,East,2180,30,1,2025-10,557
2025-10-07 03:19:49.303520,Electronics,West,2606,28,1,2025-10,881
2025-10-07 03:19:49.303520,Clothing,North,3657,55,1,2025-10,833
2025-10-07 03:19:49.303520,Clothing,South,4395,151,4,2025-10,1323
2025-10-07 03:19:49.303520,Clothing,East,2859,46,1,2025-10,620
2025-10-07 03:19:49.303520,Clothing,West,1607,50,2,2025-10,347
2025-10-07 03:19:49.303520,Home & Garden,North,3623,65,1,2025-10,1214
2025-10-07 03:19:49.303520,Home & Garden,South,3025,32,1,2025-10,876
2025-10-07 03:19:49.303520,Home & Garden,East,4330,56,4,2025-10,1453
2025-10-07 03:19:49.303520,Home & Garden,West,3756,56,4,2025-10,1310
2025-10-07 03:19:49.303520,Books,North,4561,50,3,2025-10,684
2025-10-07 03:19:49.303520,Books,South,3085,33,2,2025-10,1069
2025-10-07 03:19:49.303520,Books,East,2576,26,1,2025-10,438
2025-10-07 03:19:49.303520,Books,West,5244,124,5,2025-10,860
2025-10-07 03:19:49.303520,Sports,North,1922,24,0,2025-10,583
2025-10-07 03:19:49.303520,Sports,South,1168,31,1,2025-10,257
2025-10-07 03:19:49.303520,Sports,East,1715,18,1,2025-10,572
2025-10-07 03:19:49.303520,Sports,West,5141,58,3,2025-10,1331
2025-10-07 03:19:49.303520,Toys,North,4058,115,8,2025-10,922
2025-10-07 03:19:49.303520,Toys,South,1624,19,1,2025-10,267
2025-10-07 03:19:49.303520,Toys,East,4109,65,3,2025-10,998
2025-10-07 03:19:49.303520,Toys,West,1305,38,2,2025-10,268
2025-10-08 03:19:49.303520,Electronics,North,736,12,0,2025-10,121
2025-10-08 03:19:49.303520,Electronics,South,1521,28,2,2025-10,432
2025-10-08 03:19:49.303520,Electronics,East,4373,101,7,2025-10,1510
2025-10-08 03:19:49.303520,Electronics,West,2074,32,1,2025-10,468
2025-10-08 03:19:49.303520,Clothing,North,2054,37,2,2025-10,430
2025-10-08 03:19:49.303520,Clothing,South,2418,40,1,2025-10,406
2025-10-08 03:19:49.303520,Clothing,East,2249,86,4,2025-10,437
2025-10-08 03:19:49.303520,Clothing,West,4027,103,7,2025-10,833
2025-10-08 03:19:49.303520,Home & Garden,North,3081,46,2,2025-10,674
2025-10-08 03:19:49.303520,Home & Garden,South,3821,103,2,2025-10,1057
2025-10-08 03:19:49.303520,Home & Garden,East,3065,56,1,2025-10,530
2025-10-08 03:19:49.303520,Home & Garden,West,1128,22,0,2025-10,182
2025-10-08 03:19:49.303520,Books,North,4891,52,2,2025-10,1643
2025-10-08 03:19:49.303520,Books,South,3081,36,2,2025-10,954
2025-10-08 03:19:49.303520,Books,East,5018,78,4,2025-10,1031
2025-10-08 03:19:49.303520,Books,West,3794,92,3,2025-10,1053
2025-10-08 03:19:49.303520,Sports,North,1425,61,4,2025-10,382
2025-10-08 03:19:49.303520,Sports,South,4026,48,3,2025-10,1202
2025-10-08 03:19:49.303520,Sports,East,5537,57,4,2025-10,1782
2025-10-08 03:19:49.303520,Sports,West,3229,35,1,2025-10,715
2025-10-08 03:19:49.303520,Toys,North,3282,42,2,2025-10,926
2025-10-08 03:19:49.303520,Toys,South,5086,62,4,2025-10,1578
2025-10-08 03:19:49.303520,Toys,East,1086,11,0,2025-10,314
2025-10-08 03:19:49.303520,Toys,West,2140,27,1,2025-10,715
2025-10-09 03:19:49.303520,Electronics,North,2859,71,2,2025-10,711
2025-10-09 03:19:49.303520,Electronics,South,1683,22,1,2025-10,522
2025-10-09 03:19:49.303520,Electronics,East,2032,84,2,2025-10,674
2025-10-09 03:19:49.303520,Electronics,West,4076,55,4,2025-10,1065
2025-10-09 03:19:49.303520,Clothing,North,4037,175,7,2025-10,619
2025-10-09 03:19:49.303520,Clothing,South,4733,112,8,2025-10,1484
2025-10-09 03:19:49.303520,Clothing,East,4450,127,9,2025-10,1420
2025-10-09 03:19:49.303520,Clothing,West,5318,231,9,2025-10,1222
2025-10-09 03:19:49.303520,Home & Garden,North,2416,51,2,2025-10,473
2025-10-09 03:19:49.303520,Home & Garden,South,3888,40,1,2025-10,1343
2025-10-09 03:19:49.303520,Home & Garden,East,1908,24,1,2025-10,496
2025-10-09 03:19:49.303520,Home & Garden,West,2347,36,1,2025-10,594
2025-10-09 03:19:49.303520,Books,North,1897,21,0,2025-10,643
2025-10-09 03:19:49.303520,Books,South,4604,48,1,2025-10,1066
2025-10-09 03:19:49.303520,Books,East,5530,117,7,2025-10,1767
2025-10-09 03:19:49.303520,Books,West,3546,39,2,2025-10,1028
2025-10-09 03:19:49.303520,Sports,North,1458,26,0,2025-10,500
2025-10-09 03:19:49.303520,Sports,South,1237,13,0,2025-10,291
2025-10-09 03:19:49.303520,Sports,East,2916,104,7,2025-10,966
2025-10-09 03:19:49.303520,Sports,West,2634,43,2,2025-10,694
2025-10-09 03:19:49.303520,Toys,North,2886,45,1,2025-10,707
2025-10-09 03:19:49.303520,Toys,South,3514,39,1,2025-10,741
2025-10-09 03:19:49.303520,Toys,East,4110,41,2,2025-10,1070
2025-10-09 03:19:49.303520,Toys,West,3207,72,1,2025-10,848
2025-10-10 03:19:49.303520,Electronics,North,1200,14,0,2025-10,395
2025-10-10 03:19:49.303520,Electronics,South,3459,44,1,2025-10,1005
2025-10-10 03:19:49.303520,Electronics,East,671,20,1,2025-10,211
2025-10-10 03:19:49.303520,Electronics,West,898,17,0,2025-10,272
2025-10-10 03:19:49.303520,Clothing,North,3274,33,0,2025-10,672
2025-10-10 03:19:49.303520,Clothing,South,1711,39,3,2025-10,327
2025-10-10 03:19:49.303520,Clothing,East,2934,36,1,2025-10,591
2025-10-10 03:19:49.303520,Clothing,West,2925,34,1,2025-10,524
2025-10-10 03:19:49.303520,Home & Garden,North,3300,45,3,2025-10,749
2025-10-10 03:19:49.303520,Home & Garden,South,1729,21,0,2025-10,485
2025-10-10 03:19:49.303520,Home & Garden,East,3150,101,4,2025-10,810
2025-10-10 03:19:49.303520,Home & Garden,West,3865,75,5,2025-10,1104
2025-10-10 03:19:49.303520,Books,North,1728,49,3,2025-10,382
2025-10-10 03:19:49.303520,Books,South,4181,58,3,2025-10,798
2025-10-10 03:19:49.303520,Books,East,4471,54,1,2025-10,851
2025-10-10 03:19:49.303520,Books,West,3699,137,7,2025-10,999
2025-10-10 03:19:49.303520,Sports,North,1608,33,0,2025-10,294
2025-10-10 03:19:49.303520,Sports,South,2740,59,3,2025-10,628
2025-10-10 03:19:49.303520,Sports,East,2581,92,4,2025-10,497
2025-10-10 03:19:49.303520,Sports,West,4213,48,1,2025-10,1190
2025-10-10 03:19:49.303520,Toys,North,1375,19,0,2025-10,375
2025-10-10 03:19:49.303520,Toys,South,2188,37,2,2025-10,494
2025-10-10 03:19:49.303520,Toys,East,4858,118,4,2025-10,853
2025-10-10 03:19:49.303520,Toys,West,3500,54,3,2025-10,673
2025-10-11 03:19:49.303520,Electronics,North,3584,64,3,2025-10,876
2025-10-11 03:19:49.303520,Electronics,South,4202,200,7,2025-10,1447
2025-10-11 03:19:49.303520,Electronics,East,1851,24,1,2025-10,377
2025-10-11 03:19:49.303520,Electronics,West,3964,79,2,2025-10,746
2025-10-11 03:19:49.303520,Clothing,North,2563,48,1,2025-10,497
2025-10-11 03:19:49.303520,Clothing,South,2934,31,1,2025-10,855
2025-10-11 03:19:49.303520,Clothing,East,862,15,0,2025-10,286
2025-10-11 03:19:49.303520,Clothing,West,1225,27,1,2025-10,202
2025-10-11 03:19:49.303520,Home & Garden,North,2106,21,0,2025-10,631
2025-10-11 03:19:49.303520,Home & Garden,South,2714,30,0,2025-10,675
2025-10-11 03:19:49.303520,Home & Garden,East,4511,50,3,2025-10,1421
2025-10-11 03:19:49.303520,Home & Garden,West,3352,48,3,2025-10,785
2025-10-11 03:19:49.303520,Books,North,5334,65,3,2025-10,805
2025-10-11 03:19:49.303520,Books,South,4761,65,4,2025-10,1364
2025-10-11 03:19:49.303520,Books,East,4009,43,1,2025-10,1249
2025-10-11 03:19:49.303520,Books,West,3185,36,1,2025-10,1052
2025-10-11 03:19:49.303520,Sports,North,586,6,0,2025-10,154
2025-10-11 03:19:49.303520,Sports,South,3481,43,1,2025-10,607
2025-10-11 03:19:49.303520,Sports,East,4498,47,3,2025-10,1007
2025-10-11 03:19:49.303520,Sports,West,1930,96,5,2025-10,592
2025-10-11 03:19:49.303520,Toys,North,4383,50,3,2025-10,1090
2025-10-11 03:19:49.303520,Toys,South,2618,35,1,2025-10,758
2025-10-11 03:19:49.303520,Toys,East,2113,32,1,2025-10,318
2025-10-11 03:19:49.303520,Toys,West,5217,66,2,2025-10,858
2025-10-12 03:19:49.303520,Electronics,North,4172,83,4,2025-10,1194
2025-10-12 03:19:49.303520,Electronics,South,2417,30,0,2025-10,502
2025-10-12 03:19:49.303520,Electronics,East,2853,48,2,2025-10,649
2025-10-12 03:19:49.303520,Electronics,West,2462,30,2,2025-10,685
2025-10-12 03:19:49.303520,Clothing,North,2174,41,1,2025-10,374
2025-10-12 03:19:49.303520,Clothing,South,986,31,1,2025-10,312
2025-10-12 03:19:49.303520,Clothing,East,2685,44,2,2025-10,480
2025-10-12 03:19:49.303520,Clothing,West,2522,27,1,2025-10,748
2025-10-12 03:19:49.303520,Home & Garden,North,2533,36,1,2025-10,528
2025-10-12 03:19:49.303520,Home & Garden,South,3559,67,3,2025-10,718
